MTU,Backup,NL-DK1,NL-DK1,NL-DK1,NL-DK1,DK1-NL,DK1-NL,DK1-NL,DK1-NL,DE_LU-DK1,DE_LU-DK1,DE_LU-DK1,DE_LU-DK1,DK1-DE_LU,DK1-DE_LU,DK1-DE_LU,DK1-DE_LU,SE3-DK1,SE3-DK1,SE3-DK1,DK1-DK2,DK1-DK2,DK1-DK2,DK2-DK1,DK2-DK1,DK2-DK1,DK1-NO2,DK1-NO2,DK1-NO2,NO2-DK1,NO2-DK1,NO2-DK1,DK1-SE3,DK1-SE3,DK1-SE3,DE_LU-DK2,DE_LU-DK2,DE_LU-DK2,DE_LU-DK2,DK2-DE_LU,DK2-DE_LU,DK2-DE_LU,DK2-DE_LU,DK2-SE4,DK2-SE4,DK2-SE4,DK2-SE4,SE4-DK2,SE4-DK2,SE4-DK2,SE4-DK2,EE-FI,EE-FI,EE-FI,EE-FI,FI-EE,FI-EE,FI-EE,FI-EE,FI-SE1,FI-SE1,FI-SE1,FI-SE1,SE1-FI,SE1-FI,SE1-FI,SE1-FI,FI-SE3,FI-SE3,FI-SE3,FI-SE3,SE3-FI,SE3-FI,SE3-FI,SE3-FI,NO1-NO2,NO1-NO2,NO1-NO2,NO1-NO2,NO2-NO1,NO2-NO1,NO2-NO1,NO2-NO1,NO1-NO3,NO1-NO3,NO1-NO3,NO1-NO3,NO3-NO1,NO3-NO1,NO3-NO1,NO3-NO1,NO1-NO5,NO1-NO5,NO1-NO5,NO1-NO5,NO5-NO1,NO5-NO1,NO5-NO1,NO5-NO1,NO1-SE3,NO1-SE3,NO1-SE3,NO1-SE3,SE3-NO1,SE3-NO1,SE3-NO1,NL-NO2,NL-NO2,NL-NO2,NL-NO2,NO2-NL,NO2-NL,NO2-NL,NO2-NL,DE_LU-NO2,DE_LU-NO2,DE_LU-NO2,DE_LU-NO2,NO2-DE_LU,NO2-DE_LU,NO2-DE_LU,NO2-DE_LU,NO2A-NO2,NO2A-NO2,NO2A-NO2,NO2-NO2A,NO2-NO2A,NO2-NO2A,NO2-NO5,NO2-NO5,NO2-NO5,NO2-NO5,NO5-NO2,NO5-NO2,NO5-NO2,NO5-NO2,NO3-NO4,NO3-NO4,NO3-NO4,NO3-NO4,NO4-NO3,NO4-NO3,NO4-NO3,NO4-NO3,NO3-NO5,NO3-NO5,NO3-NO5,NO3-NO5,NO5-NO3,NO5-NO3,NO5-NO3,NO5-NO3,NO3-SE2,NO3-SE2,NO3-SE2,NO3-SE2,SE2-NO3,SE2-NO3,SE2-NO3,SE2-NO3,NO4-SE1,NO4-SE1,NO4-SE1,NO4-SE1,SE1-NO4,SE1-NO4,SE1-NO4,SE1-NO4,NO4-SE2,NO4-SE2,NO4-SE2,NO4-SE2,SE2-NO4,SE2-NO4,SE2-NO4,SE2-NO4,SE1-SE2,SE1-SE2,SE1-SE2,SE1-SE2,SE2-SE1,SE2-SE1,SE2-SE1,SE2-SE1,SE2-SE3,SE2-SE3,SE2-SE3,SE2-SE3,SE3-SE2,SE3-SE2,SE3-SE2,SE3-SE2,SE3-SE4,SE3-SE4,SE3-SE4,SE4-SE3,SE4-SE3,SE4-SE3,SE3_SWL-SE4_SWL,SE3_SWL-SE4_SWL,SE3_SWL-SE4_SWL,SE3_SWL-SE4_SWL,SE4_SWL-SE3_SWL,SE4_SWL-SE3_SWL,SE4_SWL-SE3_SWL,SE4_SWL-SE3_SWL,SE3A-SE3,SE3A-SE3,SE3A-SE3,SE3-SE3A,SE3-SE3A,SE3-SE3A,SE3_AC-SE4_AC,SE3_AC-SE4_AC,SE3_AC-SE4_AC,SE3_AC-SE4_AC,SE4_AC-SE3_AC,SE4_AC-SE3_AC,SE4_AC-SE3_AC,SE4_AC-SE3_AC,LT-SE4,LT-SE4,LT-SE4,LT-SE4,SE4-LT,SE4-LT,SE4-LT,SE4-LT,PL-SE4,PL-SE4,PL-SE4,PL-SE4,SE4-PL,SE4-PL,SE4-PL,SE4-PL,
MTU,Backup,NTC_initial,NTC_final,AAC,ATC,NTC_initial,NTC_final,AAC,ATC,NTC_initial,NTC_final,AAC,ATC,NTC_initial,NTC_final,AAC,ATC,NTC_final,AAC,ATC,NTC_final,AAC,ATC,NTC_final,AAC,ATC,NTC_final,AAC,ATC,NTC_final,AAC,ATC,NTC_final,AAC,ATC,NTC_initial,NTC_final,AAC,ATC,NTC_initial,NTC_final,AAC,ATC,NTC_initial,NTC_final,AAC,ATC,NTC_initial,NTC_final,AAC,ATC,NTC_initial,NTC_final,AAC,ATC,NTC_initial,NTC_final,AAC,ATC,NTC_initial,NTC_final,AAC,ATC,NTC_initial,NTC_final,AAC,ATC,NTC_initial,NTC_final,AAC,ATC,NTC_initial,NTC_final,AAC,ATC,NTC_initial,NTC_final,AAC,ATC,NTC_initial,NTC_final,AAC,ATC,NTC_initial,NTC_final,AAC,ATC,NTC_initial,NTC_final,AAC,ATC,NTC_initial,NTC_final,AAC,ATC,NTC_initial,NTC_final,AAC,ATC,NTC_initial,NTC_final,AAC,ATC,NTC_final,AAC,ATC,NTC_initial,NTC_final,AAC,ATC,NTC_initial,NTC_final,AAC,ATC,NTC_initial,NTC_final,AAC,ATC,NTC_initial,NTC_final,AAC,ATC,NTC_final,AAC,ATC,NTC_final,AAC,ATC,NTC_initial,NTC_final,AAC,ATC,NTC_initial,NTC_final,AAC,ATC,NTC_initial,NTC_final,AAC,ATC,NTC_initial,NTC_final,AAC,ATC,NTC_initial,NTC_final,AAC,ATC,NTC_initial,NTC_final,AAC,ATC,NTC_initial,NTC_final,AAC,ATC,NTC_initial,NTC_final,AAC,ATC,NTC_initial,NTC_final,AAC,ATC,NTC_initial,NTC_final,AAC,ATC,NTC_initial,NTC_final,AAC,ATC,NTC_initial,NTC_final,AAC,ATC,NTC_initial,NTC_final,AAC,ATC,NTC_initial,NTC_final,AAC,ATC,NTC_initial,NTC_final,AAC,ATC,NTC_initial,NTC_final,AAC,ATC,NTC_final,AAC,ATC,NTC_final,AAC,ATC,NTC_initial,NTC_final,AAC,ATC,NTC_initial,NTC_final,AAC,ATC,NTC_final,AAC,ATC,NTC_final,AAC,ATC,NTC_initial,NTC_final,AAC,ATC,NTC_initial,NTC_final,AAC,ATC,NTC_initial,NTC_final,AAC,ATC,NTC_initial,NTC_final,AAC,ATC,NTC_initial,NTC_final,AAC,ATC,NTC_initial,NTC_final,AAC,ATC,
2024-05-17T22:00Z,False,700.0,700.0,-700.0,1400.0,700.0,700.0,700.0,0.0,771.1,771.1,-2095.0,2866.1,2500.0,2500.0,2095.0,405.0,600.0,600.0,0.0,531.0,-590.0,1121.0,590.0,590.0,0.0,1632.0,-450.0,2082.0,1632.0,436.9,1195.0,715.0,-600.0,1315.0,1000.0,1000.0,-600.0,1600.0,985.0,985.0,600.0,385.0,851.6,851.6,-1165.2,2016.8,1243.0,1243.0,1165.2,77.8,358.0,358.0,-358.0,716.0,358.0,358.0,358.0,0.0,469.0,469.0,-320.6,789.6,1024.0,1024.0,320.6,703.4,0.0,0.0,0.0,0.0,900.0,900.0,0.0,900.0,2237.5,2237.5,2237.5,0.0,1714.8,1714.8,-2237.5,3952.3,-133.8,-133.8,-133.8,0.0,350.8,350.8,133.8,217.0,-431.9,-431.9,-431.9,0.0,2576.6,2576.6,431.9,2144.7,-679.6,-679.6,-1203.0,523.4,1203.0,1203.0,0.0,700.0,700.0,-320.0,1020.0,699.9,699.9,309.8,390.1,1400.0,1400.0,-580.0,1980.0,1399.2,1399.2,562.0,837.2,2100.0,-900.0,3000.0,2099.1,871.8,1227.3,432.6,432.6,-485.3,917.9,502.7,502.7,485.3,17.4,375.4,375.4,-261.3,636.7,261.3,261.3,261.3,0.0,280.5,280.5,46.0,234.4,-46.0,-46.0,-46.0,0.0,-84.9,-84.9,-535.3,450.4,535.3,535.3,535.3,0.0,177.9,177.9,-407.5,585.5,407.5,407.5,407.5,0.0,472.3,472.3,-99.5,571.9,99.6,99.6,99.5,0.0,224.1,224.1,224.1,0.0,886.6,886.6,-224.1,1110.8,4617.2,4617.2,4617.2,0.0,2388.1,2388.1,-4617.2,7005.4,3400.5,3400.5,0.0,2234.9,-3400.5,5635.4,600.0,600.0,600.0,0.0,0.0,0.0,-600.0,600.0,1803.1,1803.0,0.0,35.4,-1803.0,1838.4,2800.5,2800.5,2800.5,0.0,2234.9,2234.9,-2800.5,5035.4,-14.6,-14.6,-600.0,585.4,700.0,700.0,600.0,100.0,600.0,600.0,-300.0,900.0,600.0,600.0,300.0,300.0,
2024-05-17T23:00Z,False,700.0,700.0,-700.0,1400.0,700.0,700.0,700.0,0.0,343.3,343.3,-2095.0,2438.3,2500.0,2500.0,2095.0,405.0,715.0,715.0,0.0,531.0,-590.0,1121.0,590.0,590.0,0.0,1632.0,-775.5,2407.5,1632.0,753.0,879.0,715.0,-715.0,1430.0,1000.0,1000.0,-688.0,1688.0,985.0,985.0,688.0,297.0,714.1,714.1,-1272.5,1986.6,1282.0,1282.0,1272.5,9.5,358.0,358.0,-358.0,716.0,358.0,358.0,358.0,0.0,521.0,521.0,-141.0,662.0,1069.0,1069.0,141.0,928.0,0.0,0.0,0.0,0.0,900.0,900.0,0.0,900.0,2409.2,2409.2,2409.2,0.0,1959.3,1959.3,-2409.2,4368.4,-167.3,-167.3,-167.3,0.0,477.8,477.8,167.3,310.5,-635.5,-635.5,-635.5,0.0,2303.5,2303.5,635.5,1668.0,-505.0,-505.0,-1038.1,533.1,1038.1,1038.1,0.0,700.0,700.0,-640.0,1340.0,699.9,699.9,619.5,80.3,1400.0,1400.0,-928.0,2328.0,1399.2,1399.2,899.2,500.0,2100.0,-1568.0,3668.0,2099.1,1518.8,580.4,748.7,748.7,-576.2,1324.9,576.2,576.2,576.2,0.0,489.9,489.9,-243.9,733.8,243.9,243.9,243.9,0.0,69.4,69.4,69.3,0.1,113.7,113.7,-69.3,183.0,26.6,26.6,-425.1,451.7,425.1,425.1,425.1,0.0,198.3,198.3,-386.4,584.7,386.4,386.4,386.4,0.0,482.9,482.9,-84.2,567.1,84.2,84.2,84.2,0.0,421.1,421.1,421.1,0.0,1196.8,1196.8,-421.1,1618.0,4920.1,4920.1,4920.1,0.0,2386.3,2386.3,-4920.1,7306.4,3812.5,3812.5,0.0,2296.0,-3812.5,6108.5,600.0,600.0,600.0,0.0,0.0,0.0,-600.0,600.0,1753.1,1753.1,0.0,210.0,-1753.1,1963.1,3212.5,3212.5,3212.5,0.0,2296.0,2296.0,-3212.5,5508.5,-65.0,-65.0,-600.0,535.0,700.0,700.0,600.0,100.0,600.0,600.0,-600.0,1200.0,600.0,600.0,600.0,0.0,
2024-05-18T00:00Z,False,700.0,700.0,-700.0,1400.0,700.0,700.0,700.0,0.0,1729.5,1729.5,-2095.0,3824.5,2095.0,2095.0,2095.0,0.0,715.0,715.0,0.0,531.0,-580.6,1111.6,590.0,580.6,9.4,1452.9,-1081.6,2534.4,1050.6,1050.2,0.4,715.0,-715.0,1430.0,1000.0,1000.0,-701.0,1701.0,985.0,985.0,701.0,284.0,705.2,705.2,-1282.0,1987.2,1282.0,1282.0,1282.0,0.0,358.0,358.0,-358.0,716.0,358.0,358.0,358.0,0.0,521.0,521.0,63.7,457.3,1069.0,1069.0,-63.7,1132.7,0.0,0.0,0.0,0.0,900.0,900.0,0.0,900.0,2406.7,2406.7,2406.7,0.0,1919.3,1919.3,-2406.7,4326.0,-166.3,-166.3,-166.3,0.0,475.6,475.6,166.3,309.3,-642.9,-642.9,-642.9,0.0,2311.0,2311.0,642.9,1668.1,-432.0,-432.0,-964.9,533.0,964.9,964.9,0.0,700.0,700.0,-640.0,1340.0,699.9,699.9,619.5,80.3,1400.0,1400.0,-1042.0,2442.0,1399.2,1399.2,1009.7,389.5,2100.0,-1682.0,3782.0,2099.1,1629.2,469.9,856.1,856.1,-574.7,1430.8,574.7,574.7,574.7,0.0,502.5,502.5,-234.5,737.0,234.5,234.5,234.5,0.0,78.0,78.0,78.0,0.0,106.8,106.8,-78.0,184.7,67.7,67.7,-389.6,457.3,389.6,389.6,389.6,0.0,199.9,199.9,-404.5,604.3,404.5,404.5,404.5,0.0,508.8,508.8,-80.9,589.7,80.9,80.9,80.9,0.0,594.0,594.0,594.0,0.0,1155.9,1155.9,-594.0,1749.9,4856.1,4856.1,4856.1,0.0,2185.8,2185.8,-4856.1,7041.9,3831.6,3831.6,0.0,2294.0,-3831.6,6125.6,600.0,600.0,600.0,0.0,0.0,0.0,-600.0,600.0,1679.9,1679.9,0.0,283.0,-1679.9,1963.0,3231.6,3231.6,3231.6,0.0,2294.0,2294.0,-3231.6,5525.6,-6.0,-6.0,-600.0,594.0,700.0,700.0,600.0,100.0,600.0,600.0,-600.0,1200.0,600.0,600.0,600.0,0.0,
2024-05-18T01:00Z,False,700.0,700.0,-700.0,1400.0,700.0,700.0,700.0,0.0,1658.1,1658.1,-2095.0,3753.1,2095.0,2095.0,2095.0,0.0,715.0,715.0,0.0,313.4,-541.2,854.6,590.0,541.2,48.8,1632.0,-1455.9,3087.9,1414.1,1413.7,0.4,715.0,-715.0,1430.0,1000.0,1000.0,-727.0,1727.0,985.0,985.0,727.0,258.0,706.9,706.9,-1282.0,1988.9,1282.0,1282.0,1282.0,0.0,358.0,358.0,-358.0,716.0,358.0,358.0,358.0,0.0,521.0,521.0,246.5,274.5,1069.0,1069.0,-246.5,1315.5,0.0,0.0,0.0,0.0,900.0,900.0,0.0,900.0,2411.6,2411.6,2411.6,0.0,1798.8,1798.8,-2411.6,4210.4,-176.8,-176.8,-176.8,0.0,478.0,478.0,176.8,301.1,-681.6,-681.6,-681.6,0.0,2269.2,2269.2,681.6,1587.6,-323.3,-323.3,-903.4,580.2,903.4,903.4,0.0,700.0,700.0,-640.0,1340.0,699.9,699.9,619.5,80.3,1400.0,1400.0,-1031.0,2431.0,1399.2,1399.2,999.0,400.2,2100.0,-1671.0,3771.0,2099.1,1618.6,480.5,1072.1,1072.1,-580.4,1652.4,580.4,580.4,580.4,0.0,494.6,494.6,-222.1,716.7,222.1,222.1,222.1,0.0,94.1,94.1,94.1,0.0,109.0,109.0,-94.1,203.1,103.7,103.7,-341.5,445.2,341.5,341.5,341.5,0.0,184.2,184.2,-412.1,596.4,412.1,412.1,412.1,0.0,507.1,507.1,-74.8,582.0,74.8,74.8,74.8,0.0,746.5,746.5,746.5,0.0,1217.6,1217.6,-746.5,1964.1,4847.4,4847.4,4847.4,0.0,2053.6,2053.6,-4847.4,6901.0,3847.2,3847.2,0.0,2292.0,-3847.2,6139.2,600.0,600.0,600.0,0.0,0.0,0.0,-600.0,600.0,1618.4,1618.4,0.0,391.7,-1618.4,2010.2,3247.2,3247.2,3247.2,0.0,2292.0,2292.0,-3247.2,5539.2,44.5,44.5,-600.0,644.5,700.0,700.0,600.0,100.0,600.0,600.0,-600.0,1200.0,600.0,600.0,600.0,0.0,
2024-05-18T02:00Z,False,700.0,700.0,-700.0,1400.0,700.0,700.0,700.0,0.0,1597.2,1597.2,-2095.0,3692.2,2095.0,2095.0,2095.0,0.0,715.0,715.0,0.0,333.9,-515.7,849.6,590.0,515.7,74.3,1632.0,-1522.2,3154.2,1478.5,1478.0,0.4,715.0,-715.0,1430.0,1000.0,1000.0,-735.0,1735.0,985.0,985.0,735.0,250.0,694.7,694.7,-1282.0,1976.7,1282.0,1282.0,1282.0,0.0,358.0,358.0,-358.0,716.0,358.0,358.0,358.0,0.0,521.0,521.0,249.0,272.0,1069.0,1069.0,-249.0,1318.0,0.0,0.0,0.0,0.0,900.0,900.0,0.0,900.0,2413.5,2413.5,2413.5,0.0,1726.5,1726.5,-2413.5,4139.9,-187.3,-187.3,-187.3,0.0,482.0,482.0,187.3,294.7,-710.1,-710.1,-710.1,0.0,2241.5,2241.5,710.1,1531.4,-267.8,-267.8,-884.2,616.4,884.2,884.2,0.0,700.0,700.0,-640.0,1340.0,699.9,699.9,619.5,80.4,1400.0,1400.0,-908.0,2308.0,1399.2,1399.2,879.9,519.4,2100.0,-1548.0,3648.0,2099.1,1499.4,599.7,1177.7,1177.7,-588.8,1766.5,588.8,588.8,588.8,0.0,464.1,464.1,-233.1,697.2,233.1,233.1,233.1,0.0,104.7,104.7,104.7,0.0,110.6,110.6,-104.7,215.3,122.7,122.7,-311.1,433.7,311.1,311.1,311.1,0.0,226.4,226.4,-364.2,590.6,364.2,364.2,364.2,0.0,438.3,438.3,-66.5,504.8,136.0,136.0,66.5,69.5,763.6,763.6,763.6,0.0,1310.2,1310.2,-763.6,2073.8,4847.5,4847.5,4847.5,0.0,2066.5,2066.5,-4847.5,6913.9,3862.2,3862.2,0.0,2292.0,-3862.2,6154.2,600.0,600.0,600.0,0.0,0.0,0.0,-600.0,600.0,1599.2,1599.2,0.0,447.2,-1599.2,2046.4,3262.2,3262.2,3262.2,0.0,2292.0,2292.0,-3262.2,5554.2,54.4,54.4,-600.0,654.4,700.0,700.0,600.0,100.0,600.0,600.0,-600.0,1200.0,600.0,600.0,600.0,0.0,
2024-05-18T03:00Z,False,700.0,700.0,-700.0,1400.0,700.0,700.0,700.0,0.0,1339.4,1339.4,-2095.0,3434.4,2095.0,2095.0,2095.0,0.0,715.0,715.0,0.0,531.0,-475.9,1006.9,590.0,475.9,114.1,1543.7,-1626.7,3170.4,1580.0,1579.5,0.5,715.0,-715.0,1430.0,1000.0,1000.0,-747.0,1747.0,985.0,985.0,747.0,238.0,694.6,694.6,-1243.0,1937.6,1243.0,1243.0,1243.0,0.0,358.0,358.0,-358.0,716.0,358.0,358.0,358.0,0.0,466.0,466.0,258.7,207.3,1064.0,1064.0,-258.7,1322.8,0.0,0.0,0.0,0.0,900.0,900.0,0.0,900.0,2317.4,2317.4,2317.4,0.0,1664.8,1664.8,-2317.4,3982.2,-186.8,-186.8,-186.8,0.0,459.2,459.2,186.8,272.4,-714.9,-714.9,-714.9,0.0,2329.2,2329.2,714.9,1614.3,-230.2,-230.2,-795.7,565.5,795.7,795.7,0.0,700.0,700.0,-640.0,1340.0,699.9,699.9,619.5,80.3,1400.0,1400.0,-949.0,2349.0,1399.2,1399.2,919.6,479.7,2100.0,-1589.0,3689.0,2099.1,1539.1,560.0,1242.3,1242.3,-563.2,1805.5,563.2,563.2,563.2,0.0,432.5,432.5,-235.2,667.7,235.2,235.2,235.2,0.0,113.8,113.8,113.8,0.0,86.3,86.3,-113.8,200.1,139.6,139.6,-278.4,418.1,278.4,278.4,278.4,0.0,243.1,243.1,-312.1,555.2,312.1,312.1,312.1,0.0,390.5,390.5,-58.1,448.6,159.0,159.0,58.1,100.9,758.8,758.8,758.8,0.0,1350.1,1350.1,-758.8,2108.9,4810.4,4810.4,4810.4,0.0,1906.5,1906.5,-4810.4,6716.9,3848.5,3848.5,0.0,2226.0,-3848.5,6074.5,600.0,600.0,600.0,0.0,0.0,0.0,-600.0,600.0,1510.7,1510.7,0.0,484.8,-1510.7,1995.5,3248.5,3248.5,3248.5,0.0,2226.0,2226.0,-3248.5,5474.5,131.2,131.2,-600.0,731.2,700.0,700.0,600.0,100.0,587.0,587.0,-600.0,1187.0,600.0,600.0,600.0,0.0,
2024-05-18T04:00Z,False,700.0,700.0,-700.0,1400.0,700.0,700.0,700.0,0.0,1223.5,1223.5,-2095.0,3318.5,2500.0,2500.0,2095.0,405.0,715.0,715.0,0.0,531.0,-522.1,1053.1,590.0,522.1,67.9,1632.0,-1680.0,3312.0,1631.3,1631.3,0.0,715.0,-715.0,1430.0,1000.0,1000.0,-761.0,1761.0,985.0,985.0,761.0,224.0,629.1,629.1,-1243.0,1872.1,1243.0,1243.0,1243.0,0.0,358.0,358.0,-358.0,716.0,358.0,358.0,358.0,0.0,466.0,466.0,244.6,221.4,1069.0,1069.0,-244.6,1313.6,0.0,0.0,0.0,0.0,900.0,900.0,0.0,900.0,2311.0,2311.0,2311.0,0.0,1736.1,1736.1,-2311.0,4047.1,-216.1,-216.1,-216.1,0.0,528.5,528.5,216.1,312.3,-798.9,-798.9,-798.9,0.0,2314.2,2314.2,798.9,1515.3,-18.2,-18.2,-706.9,688.7,706.9,706.9,0.0,700.0,700.0,-640.0,1340.0,699.9,699.9,619.5,80.3,1400.0,1400.0,-918.0,2318.0,1282.3,1282.3,889.5,392.7,2100.0,-1558.0,3658.0,1982.1,1509.1,473.1,1179.3,1179.3,-578.7,1758.0,578.7,578.7,578.7,0.0,362.6,362.6,-212.3,574.9,212.3,212.3,212.3,0.0,157.3,157.3,157.3,0.1,93.7,93.7,-157.3,251.0,270.7,270.7,-195.7,466.4,195.7,195.7,195.7,0.0,272.1,272.1,-292.2,564.3,292.2,292.2,292.2,0.0,215.6,215.6,-46.3,261.9,348.8,348.8,46.3,302.5,808.0,808.0,808.0,0.0,2017.5,2017.5,-808.0,2825.5,4882.2,4882.2,4882.2,0.0,1752.4,1752.4,-4882.2,6634.6,3916.1,3916.1,0.0,2222.0,-3916.1,6138.1,600.0,600.0,600.0,0.0,0.0,0.0,-600.0,600.0,1421.9,1421.9,0.0,696.8,-1421.9,2118.7,3316.1,3316.1,3316.1,0.0,2222.0,2222.0,-3316.1,5538.1,168.2,168.2,-600.0,768.2,700.0,700.0,600.0,100.0,535.4,535.4,-600.0,1135.4,600.0,600.0,600.0,0.0,
2024-05-18T05:00Z,False,700.0,700.0,-456.0,1156.0,456.0,456.0,456.0,0.0,915.7,915.7,-2095.0,3010.7,2095.0,2095.0,2095.0,0.0,715.0,715.0,0.0,-158.0,-489.7,331.7,590.0,489.7,100.3,-458.4,-1680.0,1221.6,1632.0,1631.3,0.7,642.4,-715.0,1357.4,1000.0,1000.0,-784.0,1784.0,985.0,985.0,784.0,201.0,738.7,738.7,-1243.0,1981.7,1243.0,1243.0,1243.0,0.0,358.0,358.0,-358.0,716.0,358.0,358.0,358.0,0.0,472.0,472.0,211.3,260.7,1069.0,1069.0,-211.3,1280.3,0.0,0.0,0.0,0.0,900.0,900.0,0.0,900.0,2339.1,2339.1,2339.1,0.0,2011.9,2011.9,-2339.1,4351.0,-204.6,-204.6,-243.5,38.9,500.3,500.3,243.5,256.7,-886.5,-886.5,-886.5,0.0,2312.8,2312.8,886.5,1426.3,209.8,209.8,-608.2,818.1,608.3,608.2,0.0,700.0,700.0,-640.0,1340.0,699.9,699.9,619.5,80.3,1400.0,1400.0,-1042.0,2442.0,1148.4,1148.4,1009.7,138.7,2100.0,-1682.0,3782.0,1848.3,1629.2,219.1,1111.4,1111.4,-608.5,1719.9,608.5,608.5,608.5,0.0,314.0,314.0,-180.4,494.4,180.4,180.4,180.4,0.0,187.6,187.6,187.5,0.0,119.2,119.2,-187.5,306.7,302.0,302.0,-118.0,420.0,118.0,118.0,118.0,0.0,304.2,304.2,-277.4,581.7,277.4,277.4,277.4,0.0,167.7,167.7,-36.5,204.2,414.8,414.8,36.5,378.3,830.5,830.5,830.4,0.0,2508.0,2508.0,-830.4,3338.5,5011.0,5011.0,5010.9,0.0,1252.8,1252.8,-5010.9,6263.7,4015.2,4015.2,0.0,2215.0,-4015.2,6230.2,600.0,600.0,600.0,0.0,0.0,0.0,-600.0,600.0,1323.3,1323.2,0.0,852.2,-1323.2,2175.5,3415.2,3415.2,3415.2,0.0,2215.0,2215.0,-3415.2,5630.2,174.4,174.4,-600.0,774.4,700.0,700.0,600.0,100.0,598.6,598.6,-600.0,1198.6,600.0,600.0,600.0,0.0,
2024-05-18T06:00Z,False,700.0,700.0,-125.1,825.1,125.1,125.1,125.1,0.0,1471.1,1471.1,-2290.0,3761.1,2290.0,2290.0,2290.0,0.0,715.0,715.0,0.0,-380.4,-380.4,0.0,590.0,380.4,209.6,-1202.8,-1680.0,477.2,1632.0,1631.3,0.7,-187.9,-715.0,527.1,1000.0,1000.0,-798.0,1798.0,985.0,985.0,798.0,187.0,950.6,950.6,-1243.0,2193.6,1243.0,1243.0,1243.0,0.0,358.0,358.0,-358.0,716.0,358.0,358.0,358.0,0.0,472.0,472.0,472.0,0.0,1069.0,1069.0,-472.0,1541.0,0.0,0.0,0.0,0.0,900.0,900.0,0.0,900.0,2336.1,2336.1,2336.1,0.0,1831.2,1831.2,-2336.1,4167.3,-135.9,-135.9,-273.6,137.6,378.6,378.6,273.6,105.0,-956.2,-956.2,-956.2,0.0,2260.0,2260.0,956.2,1303.8,171.8,171.8,-552.0,723.8,552.0,552.0,0.0,700.0,700.0,-640.0,1340.0,699.9,699.9,619.5,80.3,1400.0,1400.0,-1021.0,2421.0,1189.9,1189.9,989.3,200.5,2100.0,-1661.0,3761.0,1889.7,1608.9,280.9,1410.7,1410.7,-635.9,2046.5,635.9,635.9,635.9,0.0,310.0,310.0,-163.3,473.3,163.3,163.3,163.3,0.0,225.9,225.9,225.8,0.1,30.1,30.1,-225.8,255.9,332.9,332.9,-42.9,375.8,42.9,42.9,42.9,0.0,364.9,364.9,-246.6,611.5,246.6,246.6,246.6,0.0,125.0,125.0,-24.9,149.8,467.7,467.7,24.9,442.8,902.1,902.1,902.1,0.0,2188.3,2188.3,-902.1,3090.5,5083.5,5083.5,5083.5,0.0,1783.7,1783.7,-5083.5,6867.2,3970.1,3970.1,0.0,2212.0,-3970.1,6182.1,600.0,600.0,600.0,0.0,0.0,0.0,-600.0,600.0,1267.0,1267.0,0.0,-16.2,-1267.0,1250.8,3370.1,3370.1,3370.1,0.0,2212.0,2212.0,-3370.1,5582.1,331.9,331.9,-498.6,830.5,700.0,700.0,498.6,201.4,512.6,512.6,-600.0,1112.6,600.0,600.0,600.0,0.0,
